NO;UNIT NAME;MAKER/PRODUCT;UNIT TYPE;UNIT CODE NUMBER;UNIT SERIAL NUMBER;ENGINE MODEL;ENGINE MNEMONIC;ENGINE SERIAL NUMBER
1012;WELDER, CO2;PANASONIC;YD500KRI;WC171;L;;;0
1013;WELDING TRAVO;MILLER;MILLER 652;WC202;LH 180146C;;;0
1014;WELDING TRAVO;MILLER;MILLER 652;WC203;LH 180155C;;;0
1015;WELDING TRAVO;MILLER;Sub arc DC800;WC284;LJ120562C;;;0
1016;WELDING TRAVO;MILLER;Sub arc DC800;WC320;LJ120578C;;;0
1017;WELDER, CO2;PANASONIC;YD500KRI;WC321;YD500KR2HGJ;;;0
1018;WELDING TRAVO;MILLER;Sub arc DC1250;WC396;MD1003 75C;;;0
1019;WELDING TRAVO;MILLER;Sub arc DC1250;WC446;ME10870C;;;0
1020;WELDING TRAVO;MILLER;MILLER SUB ARC DC 1250;WC500;MH420053G;;;0
1021;WELDING TRAVO;MILLER;MILLER SUB ARC DC 1250;WC501;MH420090G;;;0
1022;WELDING TRAVO;MILLER;Sub arc DC1250;WC570;MH150054G;;;0
1023;WELDING TRAVO;MILLER;WELDING CURRENT;WC849;L;;;0
1024;WELDING TRAVO;MILLER;WELDING CURRENT;WC850;L;;;0
1025;WELDING TRAVO;MILLER;WELDING CURRENT;WC851;L;;;0
1026;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS079;LF311671;F3L912;DEUTZ;0
1027;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS100;10143956;BF4M2011;DEUTZ;0
1028;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS111;LJ070119E;BF4M2011;DEUTZ;10537617
1029;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS121;LK060094E;TD2011 L 04;DEUTZ;10743812
1030;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS152;MA150124E;;;0
1031;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS153;MA100119E;TD2011 L 04;DEUTZ;0
1032;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS164;MA430075E;TD2011L04;DEUTZ;109233
1033;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS165;MA390127E;TD2011L04;DEUTZ;10915875
1034;WELDING TRAVO;MILLER;Sub arc DC800;WS196;LJ120564C;;;0
1035;WELDING TRAVO;MILLER;Sub arc DC800;WS197;LJ350072C;;;0
1036;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS224;MC050276E;TD2011L04;DEUTZ;11180937
1037;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS235;MB120214E;C34152P;DEUTZ;0
1038;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS258;MD070308E;;;0
1039;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS277;MC310153E;TD2011L04;DEUTZ;11231939
1040;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS278;MC290088E;TD2011L04;DEUTZ;11231960
1041;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MILLER BIG BLUE 800X DIESEL ENGINE;WS327;MH350588R;;;0
1042;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS365;MJ140095R;;;0
1043;WELDING TRAVO;MILLER;MILLER SUB ARC DC 1250;WS377;MJ030180G;;;0
1044;WELDING TRAVO;MILLER;MILLER SUB ARC DC 1250;WS378;MJ110084G;;;0
1045;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS390;MJ411255R;TD2011L04;DEUTZ;12209615
1046;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS476;NC300155R;;;0
1047;WELDING MACHINE MILLER BIG BLUE AIRPACK;MILLER;MESIN LAS MILLER 800X DUO AIR PAK;WS477;NC300122R;;;0
1048;BIG BLUE AIR PACK;MILLER;BIG BLUE AIR PACK;WS510;ND060787R;;;0
1049;BIG BLUE AIR PACK;MILLER;BIG BLUE AIR PACK;WS511;ND060522R;;;0
1050;WELDING MACHINE PANASONIC;PANASONIC;WELDING MACHINE PANASONIC;WC1002;;;;0
1051;WELDING MACHINE PANASONIC;PANASONIC;WELDING MACHINE PANASONIC;WC1003;;;;0
1052;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS099;10143953;BF4M2011;DEUTZ;10143956
1053;WELDER, MACHINE;MILLER;BIG BLUE 602D;WS063;LC499787;F3L912;DEUTZ;0
1054;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS112;LJ070120E;BF4M2011;DEUTZ;10537615
1055;WELDER, MACHINE;MILLER;BIG BLUE 602D;WS062;LC495581;F3L912;DEUTZ;0
1056;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS132;LK290026E;TD2011 L 04;DEUTZ;10784585
1057;WELDER, CO2;PANASONIC;YD500KRI;WC117;;;;0
1058;WELDER, MACHINE;MILLER;BIG BLUE 602D AIR PAK;WS286;ME190132E;TD2011L04;DEUTZ;11394881
1059;WELDER, CO2;PANASONIC;YD500KRI;WC426;;;;0
1060;WELDER, CO2;PANASONIC;YD500KRI;WC416;;;;0
1061;WELDER, AC ARC;PANASONIC;405 FL4;WS044;C0103;;;0
1062;WELDER, AC ARC;PANASONIC;405 FL4;WS045;C0120;;;0
1063;WELDER, AC ARC;PANASONIC;405 FL4;WS046;C0098;;;0
